name,intercept,size (cm),weight (g),is_male,is_sick,age (y),max_speed (m/s)
Petra die Gefrässige,1,14.265293061764133,367.3350737326173,0,0,6.358141712438085,2.1126483879677824
Robert der Agile,1,14.37465791730345,247.0807666227302,1,0,6.131251962095078,1.5283682057548424
Eva die Listige,1,22.323615482660752,480.3406592168864,0,0,0.092360089971536,2.3510773665038793
Mauro der Weise,1,20.56589792195699,398.7680813143284,1,0,4.160651722219345,0.7253829365350042
Petra die Schnelle,1,21.689138472019188,229.37092621317953,0,1,8.059380118516636,1.7278520150037515
Eva die Listige,1,29.912374197664338,506.39419940706154,0,0,1.3854555375551936,2.379729756533865
Belinda die Listige,1,19.57051660911489,429.748794098323,0,0,2.5320386188725417,1.5450892009005175
Hanlsli der Weise,1,25.877739859239618,398.58863154729715,1,0,7.679678376300548,2.280249477956406
Petra die Lustige,1,17.62703973137327,342.3650436689602,0,0,2.2544272852614644,1.5331653859957748
Herbert der Agile,1,13.950006186008771,230.94592874544972,1,0,4.928203208228007,2.3686466733517904
Peter der Traurige,1,16.960159578229668,378.8026025344743,1,0,6.30967214056456,2.3819094759282673
Sandra die Listige,1,13.136084206811837,241.01237311740323,0,0,2.1202889834748992,1.9224560918315057
Belinda die Sture,1,21.919484469652367,306.49390459267886,0,0,4.041690964227121,2.7646336089381727
Peter der Agile,1,22.498667242526516,390.2217186711814,1,0,4.621439650412809,2.1306700372590432
Claudia die Gefrässige,1,29.870230982052835,359.7091914133356,0,1,7.251746890179101,1.557398205242485
Sandra die Gescheite,1,22.28176441943276,391.40025402953637,0,0,4.2575482086400775,1.7760895800546095
Kunigunde die Lustige,1,28.04909940614007,433.09282335532026,0,0,2.9853965127505253,1.8331825682426839
Gerda die Sture,1,26.381240955328717,375.21887608515095,0,0,8.189836636281774,1.7369871712349063
Robert der Kuriose,1,29.794983133777595,480.767949086997,1,0,6.309632846817562,2.144673144454018
Gerda die Listige,1,16.903512802837817,214.96937392066204,0,0,9.927276435674234,1.7165556015337167
Gerda die Lustige,1,15.970416869485266,253.49756448039793,0,0,9.592857906084012,1.7792875245010094
Gerda die Schnelle,1,13.48355736483958,259.65000261613653,0,0,4.267530694128032,3.0468565580076055
Eva die Listige,1,25.442241658378222,449.83626394564095,0,0,0.054206884670794375,1.4030469359605644
Belinda die Gefrässige,1,11.933685309156058,345.97858024591096,0,0,1.3852754208792084,1.551051967014557
Claudia die Lustige,1,24.926794862621705,491.9672668488964,0,0,8.936305151662499,1.6520954795422993
Herbert der Haudegen,1,10.98446222830351,198.59229590348315,1,0,6.905872361763467,2.59760189017341
Kasper der Haudegen,1,22.03202044882246,432.80202909884724,1,0,0.5138577705811465,1.4589211264577648
Gerda die Sture,1,28.147152190657856,501.7047093428984,0,0,5.13485159137127,2.30731751804908
Claudia die Schnelle,1,11.689407627626311,275.0681182530663,0,0,5.002948970733318,2.229067238837954
Claudia die Gescheite,1,14.282373425487993,334.2188137248244,0,0,2.7194857749341326,1.8774180525994448
Robert der Weise,1,16.03735042316612,233.55545931440363,1,0,8.63708555756312,2.8831393088736994
Kunigunde die Sture,1,17.457690289319807,199.65907372493947,0,1,2.962494379581596,1.026455818868244
Kasper der Agile,1,23.546041117085082,375.9715580891746,1,0,6.398600512950857,2.8109899780568517
Gerda die Gescheite,1,22.426960110227448,327.8733925975739,0,0,8.203096978281872,1.451682490432534
Gerda die Schnelle,1,24.887623784171772,422.2146322880513,0,0,2.0348990384643892,2.1598328456859544
Gerda die Sture,1,21.351788717912914,353.28093254554284,0,0,5.081476323133105,2.151128169723092
Herbert der Kuriose,1,12.730033486731271,178.62631803178107,1,1,7.927530092771736,0.7062383362944105
Claudia die Lustige,1,14.007980860392733,222.06444446997105,0,0,7.033262272659401,1.7125798750951073
Claudia die Gescheite,1,25.861533182612604,477.8887886748018,0,0,0.37338682770596154,1.5277454051766974
Robert der Weise,1,10.172734242341903,248.40229467560792,1,0,3.1049823870345863,1.610787679423692
Gerda die Listige,1,22.682063421071273,364.5756569565808,0,0,1.894827336432987,2.4171432484377657
Sandra die Schnelle,1,17.763157805443065,380.51726133711406,0,0,7.584648710494651,2.1653214257870617
Eva die Schnelle,1,12.039985748957038,252.96043006645212,0,0,9.698201715674363,1.2690389716290107
Mauro der Kuriose,1,10.899471622758634,208.6854993259826,1,1,6.744325617433445,2.318241119535015
Kunigunde die Gefrässige,1,12.442284138220984,228.7675793069982,0,0,8.877951646015156,2.247190427617256
Kasper der Weise,1,14.913749017407326,274.91459642502105,1,0,5.808411283370116,1.7785299012568854
Claudia die Schnelle,1,21.604526031344832,429.0219372464636,0,0,0.6815683469487632,1.8303538878750711
Claudia die Schnelle,1,15.469112047511981,339.17334272990837,0,0,1.5995589167030444,1.829448637747034
Adalwolf der Traurige,1,12.608916787790168,400.42407104415366,1,0,0.2828793408264596,2.0342207845330402
Adalwolf der Faule,1,23.334701990671586,420.2579556535484,1,0,3.9164602142135365,1.9044435780807845
Claudia die Gescheite,1,20.6249385003917,401.5794519698693,0,0,1.0570827166089236,1.6733415877834568
Robert der Weise,1,12.668796827966291,227.25313026868696,1,0,9.360708959710252,1.7182086218652304
Claudia die Gescheite,1,24.745697030446525,389.9450847384085,0,0,4.63866863020825,2.1020372194394863
Adalwolf der Haudegen,1,18.701206571669907,360.89576091928285,1,0,7.227110415543098,3.4214391004334876
Eva die Lustige,1,14.82052449376825,243.93334632931789,0,0,4.9763429978675235,1.8069742759662646
Kunigunde die Gefrässige,1,21.777783137127898,353.9532495119894,0,0,5.87846922187167,1.8578656699800022
Mauro der Kuriose,1,28.878956662037893,490.4613463192311,1,0,9.92820327281362,2.361374715587379
Kunigunde die Schnelle,1,17.189814972291295,263.5223567040505,0,0,7.669382952802301,0.9740758059750114
Sandra die Gescheite,1,20.605095992976036,345.789597703764,0,0,5.589605469287554,1.3739549299777156
Kunigunde die Listige,1,14.795657072679706,265.96110897470555,0,0,3.282997947937228,2.533575737692067
Petra die Sture,1,10.635108833177558,160.3412280904597,0,0,7.165866162679308,1.5435010782783667
Kasper der Agile,1,19.985275513613928,420.893729864006,1,0,4.208015646925194,2.9141322508315834
Gerda die Listige,1,25.81746442973143,460.9766613782761,0,0,1.3943453641669057,1.7242618895571122
Claudia die Schnelle,1,15.957315533427064,369.1609130008582,0,0,5.2399222947628115,1.3987808139136244
Robert der Weise,1,26.340256751302416,351.4089908785144,1,0,7.973986956398168,1.2639161925197302
Kunigunde die Gefrässige,1,22.075600897580525,469.9011176279191,0,0,0.2631684040074789,2.3024824218364217
Gerda die Schnelle,1,22.425267568277416,303.70030572254984,0,0,3.6132875279692445,2.599915918633169
Gerda die Gefrässige,1,26.158927406915822,351.12666677513533,0,0,4.947825181623816,2.262968562926642
Peter der Kuriose,1,17.071453884305285,249.68110689478937,1,1,3.720097132879021,2.0981427324926654
Adalwolf der Faule,1,15.50433148509385,177.21753580684765,1,0,9.69522592403216,2.505444676177501
Eva die Sture,1,19.257391583577352,322.7545704428534,0,0,1.895098070638489,1.973844359051266
Robert der Kuriose,1,21.87583541974574,350.03249925475944,1,0,9.666653696913972,2.227034083982768
Robert der Agile,1,19.818796235896336,384.74540312880004,1,0,7.707891301833328,2.3560062497883814
Claudia die Schnelle,1,11.251660918940026,249.50587328031,0,0,8.120286634115626,1.6534043499714872
Belinda die Sture,1,10.784850536371406,137.26655546108202,0,0,8.021586338400617,1.8530831962239576
Belinda die Gescheite,1,21.88184402037163,463.3286684172783,0,0,1.9064423149035414,2.891549874002133
Adalwolf der Traurige,1,14.154613027083327,273.6272510447027,1,0,4.3092739918760135,1.115374609688466
Adalwolf der Weise,1,13.839966230872369,163.97392530208552,1,1,5.568599144547745,2.6842329248974686
Sandra die Gefrässige,1,29.766889115506768,461.6836358830308,0,0,0.971160448734536,2.9406540064213385
Kunigunde die Schnelle,1,22.18943686603265,391.0617285520907,0,0,9.25589030135782,1.9615510662376525
Petra die Gefrässige,1,19.76554981056848,441.08769670295584,0,0,3.025301034710691,1.3551213879783788
Kunigunde die Schnelle,1,17.944215291826268,324.4683698919858,0,0,4.066935343798782,1.7265338094262064
Adalwolf der Agile,1,26.398108480151727,413.76139680287923,1,0,7.2245511297441425,2.2017109725861514
Herbert der Kuriose,1,16.90453266348057,319.2702385255451,1,0,1.7234857808000303,2.6203836230645576
Claudia die Schnelle,1,20.055039722676895,304.6860519435112,0,0,2.106785238253007,1.4478393865025363
Hanlsli der Traurige,1,20.749444170326818,248.20659419515385,1,0,9.821074013347502,2.732879546089732
Kasper der Kuriose,1,13.936602207773115,305.86975538253995,1,0,3.6318809910944916,1.7171415850480292
Eva die Sture,1,16.225097746794937,389.6465960954706,0,0,1.8281312984614961,1.460621675451121
Kunigunde die Lustige,1,28.961071824131626,429.74906046388185,0,0,5.607880400934806,2.60515151033908
Kasper der Haudegen,1,14.877928415128919,276.4151182649789,1,1,1.6255024783244953,2.096781398781187
Kasper der Traurige,1,20.798489879478854,267.525776339087,1,1,3.9525591878390767,1.8492829339463692
Petra die Listige,1,20.56466015915137,379.82994491151754,0,0,5.934718935800251,2.709835007014597
Claudia die Gescheite,1,23.152478327039542,348.446802964074,0,0,3.737384136036188,2.0244657615089414
Kasper der Agile,1,24.054512387491577,458.57790182751575,1,0,1.1182273999097903,1.7219758144920831
Adalwolf der Kuriose,1,15.895307930487832,305.73276694286517,1,0,4.699826239463908,3.0740290987368732
Claudia die Gefrässige,1,15.130067510893513,278.1392644289365,0,0,3.5165508533143575,2.4065134585547976
Eva die Lustige,1,27.57521188506673,396.69783333087264,0,0,4.577473679415213,1.6054448080423507
Mauro der Faule,1,14.276166162765975,347.60246514735235,1,0,1.793720246526893,1.581325383791428
Peter der Agile,1,15.633930140179679,144.41159747152352,1,1,4.995500772317289,1.9063765104455004
Herbert der Faule,1,23.720168355369864,437.23258280117216,1,0,2.825648837209794,2.162615951018662
Claudia die Listige,1,22.787530909573945,366.3141611014339,0,0,4.546285230107163,1.711082837231745
Gerda die Gescheite,1,13.680794351177816,119.0324544070927,0,1,9.029780011774054,1.5573279535152968
Claudia die Schnelle,1,11.224503257611104,206.02054591085175,0,0,4.85310197112513,2.0235292644327965
Mauro der Kuriose,1,20.754658984225287,338.9990416858266,1,0,7.381122259815371,1.5021355529775022
Robert der Agile,1,23.67871302205183,465.48983453460744,1,0,6.366843890080843,1.4672100970363577
Mauro der Traurige,1,25.097624862404253,502.52698737364256,1,0,4.856896868473074,2.7980540458267855
Adalwolf der Faule,1,27.215976450649947,278.1206855454855,1,1,6.217734098005636,2.4488239720393774
Peter der Weise,1,16.841999040560403,395.2171940154161,1,0,5.380958141437534,2.514070988815659
Peter der Faule,1,27.388426162440787,483.20247016874737,1,1,2.3483095162971503,1.509039949277098
Petra die Sture,1,28.697919121435717,460.2381124797743,0,0,8.879233393834953,1.7113464972382264
Hanlsli der Agile,1,13.63201909305494,187.6951262731447,1,0,9.605990864629538,1.4929219474359785
Herbert der Faule,1,29.27227434393481,444.088104535334,1,0,8.620030631817889,1.836675798196421
Eva die Gefrässige,1,20.27825390860185,282.8383909359017,0,0,8.47745378048892,1.665790060270608
Belinda die Gefrässige,1,29.92926843350568,497.18107354942345,0,0,9.002165199995465,2.342501516585245
Kunigunde die Gescheite,1,12.158307254541379,304.3156911893696,0,0,2.488227294870462,1.8919722028359118
Robert der Traurige,1,26.319289864587148,484.3058479391854,1,0,6.356943551045104,1.2206250802772591
Belinda die Listige,1,16.23353403931645,200.84877217970978,0,1,2.8132183694505573,3.078242452697742
Claudia die Schnelle,1,28.849934090460188,460.9947683552903,0,0,8.780407263793382,2.424493404450498
Herbert der Faule,1,18.184899836841325,418.5149692123909,1,0,3.4916302766349174,1.9834995370273734
Petra die Schnelle,1,23.177773367160057,421.3154052790702,0,0,1.8133803984176144,1.618565210066403
Robert der Traurige,1,19.722890096209994,403.3501459129646,1,0,0.27481959150278623,2.4685443626203862
Belinda die Schnelle,1,16.794530839563997,301.3068857794785,0,0,9.386675858892477,1.0946726504303745
Kunigunde die Lustige,1,26.007202722707092,420.59248049440674,0,0,1.8957510264434374,2.9928067263373226
Petra die Listige,1,23.431774959731953,372.95095350951465,0,0,6.341354878400888,2.287142939647472
Belinda die Gefrässige,1,27.41174835819788,490.9007637115205,0,0,3.988460164744907,1.799559777937929
Mauro der Weise,1,10.203506256143333,259.19595085691225,1,0,7.792980876540487,3.1430040975623443
Robert der Agile,1,28.943174049065135,383.93678364014613,1,1,3.9787453890515225,1.7508806829362604
Gerda die Schnelle,1,18.296421438048057,376.66649957511333,0,0,3.506717412253484,2.275384707766225
Gerda die Gefrässige,1,20.65592551688663,241.2761702192039,0,1,9.060931673911647,1.4207646603191957
Belinda die Gescheite,1,10.332643406996098,278.3809050368728,0,0,5.6526865859464115,2.5353282563747856
Kasper der Haudegen,1,13.701815778669765,342.93130270920466,1,0,5.364594685736664,2.174058305586286
Eva die Gefrässige,1,25.04455632701258,376.65872014272236,0,0,5.810684406058324,1.6986113612900622
Eva die Lustige,1,29.131933076695304,539.7250569493294,0,0,7.364938662831712,1.8953430404821092
Eva die Lustige,1,29.457299837063314,449.1154589214591,0,0,8.263400420715882,2.6845692033955735
Claudia die Schnelle,1,14.584215205275887,381.96619922101075,0,0,2.673040776966169,2.2018587841354833
Mauro der Faule,1,18.551046098791844,330.7984851239693,1,1,6.339810104776444,1.6682645476960938
Adalwolf der Haudegen,1,20.973517214266792,491.07309472221056,1,0,0.3146299272912778,1.307317929156239
Petra die Gescheite,1,13.862007552446855,213.61226797149865,0,0,8.263869211379431,1.6171312949055396
Mauro der Weise,1,25.95142848199903,500.79300826439777,1,0,6.752752625986012,1.719516697266442
Kasper der Agile,1,25.26683242931345,476.03235697294235,1,0,6.05674342707494,1.352978592372359
Gerda die Schnelle,1,19.49209853020871,265.9633304010725,0,1,3.8235494947665982,2.4767055884331075
Gerda die Sture,1,16.091401171804183,339.92460087418056,0,0,6.720598663248269,1.8512784993683558
Gerda die Lustige,1,19.486373242756102,306.64407850676326,0,0,6.86769214440381,1.7858260432369695
Petra die Gefrässige,1,11.79548562148476,400.69670313118877,0,0,6.0871360889048,2.482138046262249
Eva die Sture,1,16.653434693540834,238.5222056023764,0,0,3.061960271144324,1.7061489327746906
Gerda die Schnelle,1,16.44480376615496,405.12991747575796,0,0,8.677476019587292,1.7483759425539316
Petra die Gescheite,1,17.63100297734895,158.67878092424175,0,1,0.9100921446341148,2.24304022495642
Adalwolf der Haudegen,1,26.673172721894257,432.70257417287735,1,0,1.9331937891952167,2.0748985033219616
Petra die Lustige,1,18.617530714306575,231.25502864917857,0,0,4.973924055751715,2.1932995060399048
Petra die Lustige,1,15.415421899654351,257.0897693602208,0,1,0.6583618055952278,1.896624311176161
